gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
點終,58,53,3.975431929,1813,1684,9.768267528,7.962243022,7.395707253,281.2106329,2.16307E-05,7.166319351,16310.21671
以小紅,25,25,4.232179437,215,203,10.70622278,0.944226282,0.89152528,651.9372653,8.4641E-05,28.0418296,16298.43163
指數在,71,61,3.927702918,2724,2489,9.421269022,11.96312741,10.93106612,229.3370208,1.68439E-05,5.580425487,16282.92848
今國光,46,41,4.127485361,1264,886,10.55294061,5.55117219,3.891090633,353.9036441,3.18044E-05,10.53689155,16279.56763
別下跌表現,21,21,4.274378312,123,123,10.5993641,0.540185268,0.540185268,774.9267581,0.000117341,38.87555109,16273.46192
分別下跌表現,21,21,4.274378312,123,123,10.5993641,0.540185268,0.540185268,774.9267581,0.000117341,38.87555109,16273.46192
張聯電張,12,11,4.410921279,23,20,9.964591158,0.101010253,0.087835003,1355.670756,0.000378007,125.234811,16268.04907
反賣超張第名,12,11,4.410921279,22,20,9.883138936,0.096618503,0.087835003,1355.670756,0.000378007,125.234811,16268.04907
有利台股,39,32,4.295241522,530,487,10.54974288,2.32762758,2.138782323,416.9158832,4.51604E-05,14.9617844,16259.71944
為群創友達,15,15,4.323396605,46,46,10.27150189,0.202020507,0.202020507,1083.95034,0.000224115,74.24988794,16259.25509
漲點至,49,45,4.061255802,1329,1106,10.21178691,5.83663595,4.857275666,331.7576411,2.79637E-05,9.264452564,16256.12441
局集團龍頭股,16,15,4.37908328,50,49,10.33713417,0.219587508,0.215195757,1015.774842,0.000210393,69.70397644,16252.39748
線支撐,68,58,3.96391211,2619,2219,9.6053273,11.50199364,9.745293583,238.9375622,1.79642E-05,5.951590838,16247.75423
光寶,57,51,4.010604883,2529,1558,10.24855869,11.10673613,6.842346734,284.975085,2.24978E-05,7.453583103,16243.57984
三王,43,33,4.330341362,731,562,10.70494079,3.21036936,2.468163584,377.6868927,4.03566E-05,13.37026452,16240.53639
股中小,28,26,4.277362184,255,244,10.67213015,1.119896288,1.071587037,579.9116186,7.32353E-05,24.26307814,16237.52532
點終場,54,51,3.976433012,1589,1497,9.851650529,6.978490989,6.574449975,300.196899,2.34145E-05,7.757302922,16210.63255
跌在,40,39,4.089913695,745,723,10.304145,3.271853862,3.175235359,404.1948444,3.70735E-05,12.28255408,16167.79378
超前五大為國,16,16,4.317304611,61,56,10.50636815,0.267896759,0.245938008,1009.158653,0.000196367,65.05704467,16146.53844
正買超張,19,13,4.66898301,65,44,10.90502569,0.28546376,0.193237007,848.7669171,0.000203062,67.27489847,16126.57143
全面上,43,37,4.19949015,785,699,10.42169045,3.447523868,3.069833355,375.0223792,3.63799E-05,12.05277151,16125.96231
部份漲,22,22,4.264240677,142,142,10.61670863,0.623628521,0.623628521,732.7266826,0.000106481,35.27741155,16119.98702
月線之,47,34,4.359217896,721,645,10.45757262,3.166451858,2.832678847,342.9269467,3.6229E-05,12.00277258,16117.56649
中鴻張,12,12,4.332352012,26,24,9.998023776,0.114185504,0.105402004,1342.30334,0.000343643,113.8498282,16107.64008
聯電強勢,12,12,4.332352012,24,24,9.854108165,0.105402004,0.105402004,1342.30334,0.000343643,113.8498282,16107.64008
三大類股全數,12,12,4.332352012,24,24,9.854108165,0.105402004,0.105402004,1342.30334,0.000343643,113.8498282,16107.64008
場上漲點,61,56,3.940336391,2074,1943,9.634049018,9.108489811,8.533170542,264.0401815,1.98085E-05,6.562625196,16106.45107
持續走,76,69,3.814237247,3501,3229,9.139085243,15.37551728,14.18096123,211.9127865,1.46865E-05,4.865678628,16105.37178
下跌在,29,29,4.1872216,316,313,10.58543713,1.387793047,1.374617797,555.1810427,6.36782E-05,21.09677327,16100.25024
交叉,102,79,3.806588952,6209,4824,8.803908792,27.26837668,21.18580272,157.7698731,1.12553E-05,3.728912283,16092.52705
鋼買超張第名,13,12,4.404785178,27,26,9.981361005,0.118577254,0.114185504,1237.219975,0.000317209,105.0921491,16083.85967
下跌傳產,20,20,4.284133575,110,108,10.60473292,0.483092517,0.474309016,803.8063696,0.000127275,42.16660303,16076.12739
名分別,41,25,4.611362283,375,323,10.7614898,1.646906306,1.418535299,392.0138456,5.31955E-05,17.62381241,16072.56767
早盤以,36,36,4.106854605,585,572,10.40800875,2.569173838,2.512081086,446.4189948,4.32557E-05,14.3307476,16071.08381
吋晶圓代工價,14,12,4.471847815,35,28,10.36216045,0.153711255,0.122969004,1147.149773,0.000294551,97.58556701,16060.09682
鴻海買超,14,14,4.328171433,38,38,10.16548705,0.166886506,0.166886506,1146.617746,0.00025321,83.88934708,16052.64844
中台積,35,35,4.1183245,551,530,10.46007094,2.419854333,2.32762758,458.6145692,4.53868E-05,15.03676976,16051.50992
製造業,154,85,3.931628523,16006,6728,8.807412778,70.2943529,29.54769501,104.0676143,8.683E-06,2.876704933,16026.41261
賣超外資,24,22,4.333032497,164,155,10.70508818,0.720247025,0.680721273,667.6912611,9.75502E-05,32.3186609,16024.59027
超張國,17,14,4.498224311,52,46,10.47689473,0.228371008,0.202020507,942.4005563,0.000209174,69.29989541,16020.80946
多單未平倉口,20,16,4.507126421,82,70,10.70863692,0.360123512,0.307422511,801.0375943,0.000157094,52.04563574,16020.75189
張第名大,16,12,4.592684577,40,32,10.44746703,0.175670006,0.140536005,1000.78899,0.000257732,85.38737113,16012.62383
邦賣超張,16,12,4.592684577,39,32,10.40331974,0.171278256,0.140536005,1000.78899,0.000257732,85.38737113,16012.62383
超前五大為旺,19,18,4.346928694,88,84,10.58820093,0.386474013,0.368907013,842.6390101,0.000147275,48.79278351,16010.14119
前五大為旺宏,19,18,4.346928694,88,84,10.58820093,0.386474013,0.368907013,842.6390101,0.000147275,48.79278351,16010.14119
創聯電,21,21,4.274378312,130,125,10.66001009,0.57092752,0.548968769,761.8733564,0.000115464,38.25354227,15999.34048
現強勢,51,44,4.113910059,1190,1112,10.08339462,5.226182679,4.883626167,313.310366,2.71947E-05,9.009698633,15978.82867
部分美,30,30,4.175786691,358,347,10.59020144,1.572246554,1.523937302,532.0994149,5.94195E-05,19.68584925,15962.98245
光寶科,54,49,4.023905884,2065,1412,10.22804625,9.06896406,6.201151212,295.3873232,2.38505E-05,7.901758613,15950.91546
下跌表現,29,29,4.1872216,326,316,10.61180827,1.431710549,1.387793047,549.3859291,6.30736E-05,20.89648745,15932.19194
名開發金,20,15,4.571621355,72,62,10.65166031,0.316206011,0.272288509,796.6016866,0.000166279,55.08862654,15932.03373
盤股,89,45,4.452548038,2661,1765,10.06025394,11.68644715,7.751439015,178.9932544,1.75229E-05,5.805373675,15930.39964
亞科賣超張,15,14,4.388599313,42,41,10.25019317,0.184453506,0.180061756,1060.695492,0.000234683,77.75110217,15910.43238
價上,107,95,3.590242036,7890,6639,8.315837622,34.65090868,29.15682925,148.6898009,9.83463E-06,3.258241807,15909.80869
表現強勢者為,15,15,4.323396605,47,47,10.28257328,0.206412257,0.206412257,1060.257959,0.000219346,72.67010309,15903.86938
淨部位,124,45,4.66998553,2973,2211,9.732046679,13.0566732,9.710159582,128.254621,1.39882E-05,4.634321364,15903.573
接棒,49,44,4.087511678,1232,1081,10.17089313,5.410636185,4.747481912,324.5426112,2.79746E-05,9.268071119,15902.58795
興張,18,14,4.5482869,70,49,10.89680882,0.307422511,0.215195757,883.0138212,0.000196367,65.05704467,15894.24878
穩在,58,46,4.145432597,1423,1338,9.9418142,6.249460464,5.876161701,273.9751698,2.36286E-05,7.828239307,15890.55985
設計,157,124,3.417827105,19650,11768,7.672849229,86.29789045,51.68211577,101.1931555,7.24196E-06,2.399282579,15887.32542
產金融分別,17,17,4.310150882,68,68,10.44548973,0.29863901,0.29863901,934.0221785,0.000171821,56.92491409,15878.37703
傳產金融分別,17,17,4.310150882,68,68,10.44548973,0.29863901,0.29863901,934.0221785,0.000171821,56.92491409,15878.37703
電則,37,35,4.157391979,587,562,10.4409706,2.577957338,2.468163584,428.7885889,4.28025E-05,14.18058358,15865.17779
機率,128,95,3.682476922,47410,7289,9.40808035,208.2128746,32.01146684,123.9416903,8.95762E-06,2.967686562,15864.53636
因素,210,155,3.230962233,23833,17810,6.826658799,104.6685813,78.21707017,75.375085,5.98143E-06,1.981664612,15828.76785
看增,44,40,4.125908873,904,836,10.27820111,3.970142136,3.671503126,359.4603191,3.28845E-05,10.8947204,15816.25404
台塑南亞,39,39,4.072631168,845,721,10.45443176,3.711028877,3.166451858,405.5148254,3.71763E-05,12.31662496,15815.07819
漲停作收,27,27,4.209904483,286,260,10.73288761,1.256040543,1.141855039,585.5766607,7.13719E-05,23.64573354,15810.56984
億元自營商避,27,27,4.209904483,276,260,10.68488988,1.212123041,1.141855039,585.5766607,7.13719E-05,23.64573354,15810.56984
兆豐金賣超張,13,13,4.331300055,31,31,10.03735663,0.136144255,0.136144255,1215.466529,0.000288216,95.48695267,15801.06488
三大類股全面,13,13,4.331300055,31,31,10.03735663,0.136144255,0.136144255,1215.466529,0.000288216,95.48695267,15801.06488
不選市布局業,13,13,4.331300055,31,31,10.03735663,0.136144255,0.136144255,1215.466529,0.000288216,95.48695267,15801.06488
選市布局業績,13,13,4.331300055,31,31,10.03735663,0.136144255,0.136144255,1215.466529,0.000288216,95.48695267,15801.06488
市布局業績題,13,13,4.331300055,31,31,10.03735663,0.136144255,0.136144255,1215.466529,0.000288216,95.48695267,15801.06488
股半,36,35,4.138129576,573,551,10.44418893,2.516472836,2.419854333,438.6486729,4.3657E-05,14.46368053,15791.35222
晶圓代工價,16,14,4.44512582,54,44,10.59286951,0.237154508,0.193237007,986.4917062,0.000218682,72.44989066,15783.8673
的點,79,53,4.168489023,3250,2167,9.855606672,14.27318799,9.516922575,198.6753604,1.68095E-05,5.569027128,15695.35347
指數由,44,42,4.069895964,1064,920,10.29462475,4.67282216,4.040410138,356.6297512,3.13761E-05,10.39498431,15691.70905
漲激勵,42,37,4.183194043,747,702,10.35682647,3.280637362,3.083008605,373.1297744,3.62244E-05,12.00126394,15671.45052
看淡,52,47,4.048923092,1439,1291,10.01801224,6.319728466,5.669749444,301.2813226,2.50212E-05,8.289607939,15666.62877
佳凌,42,40,4.094375367,1217,811,10.6675292,5.344759933,3.561709372,372.7842127,3.38982E-05,11.23056258,15656.93693
類股輪,43,38,4.168989654,864,753,10.40590007,3.79447213,3.306987863,363.9581217,3.46837E-05,11.49081931,15650.19923
基本,236,190,2.982023181,35874,24168,6.315699406,157.5496449,106.1398176,66.25722885,5.40319E-06,1.790091638,15636.70601
今國,47,42,4.113998478,1355,974,10.46069193,5.950821453,4.277564646,332.6617472,2.96365E-05,9.818671013,15635.10212
億外資,38,37,4.113880985,657,646,10.34557486,2.885379849,2.837070597,411.3770544,3.93646E-05,13.04162118,15632.32807
商買超前,14,14,4.328171433,48,39,10.53502786,0.210804007,0.171278256,1116.508013,0.000246718,81.73833818,15631.11218
下跌其中電子,14,14,4.328171433,39,39,10.18070938,0.171278256,0.171278256,1116.508013,0.000246718,81.73833818,15631.11218
海中,42,41,4.066243995,957,851,10.31173951,4.202904894,3.737379378,371.5177817,3.31124E-05,10.97025371,15603.74683
台股短線,54,46,4.098877983,1430,1284,10.02125914,6.280202715,5.639007193,288.8823661,2.46224E-05,8.157464324,15599.64777
中信金張,16,15,4.37908328,56,51,10.47789335,0.245938008,0.223979258,974.7812867,0.000202143,66.97048716,15596.50059
疲弱,100,84,3.715751122,6275,5350,8.596707726,27.55823219,23.4958633,155.8040456,1.0791E-05,3.575097408,15580.40456
穩盤,46,38,4.215357062,916,800,10.36881682,4.022843138,3.51340012,338.5112798,3.2646E-05,10.81573368,15571.51887
終場上漲,66,60,3.904255597,2626,2373,9.479067355,11.53273589,10.42162311,235.8572585,1.73776E-05,5.757260591,15566.57906
終場美股四大,18,18,4.302136379,82,82,10.50841183,0.360123512,0.360123512,864.0514486,0.000150867,49.9828514,15552.92608
為盤面,41,39,4.10676945,815,763,10.31646367,3.579276372,3.350905365,379.258084,3.51299E-05,11.63864561,15549.58145
概念股半導體,23,23,4.253791037,167,167,10.62693624,0.733422275,0.733422275,676.0095792,9.4656E-05,31.35983291,15548.22032
台股受,44,42,4.069895964,994,927,10.2059096,4.365399649,4.071152389,353.3637024,3.11391E-05,10.31648928,15548.0029
半根停板,49,32,4.459573055,776,616,10.62183012,3.407998117,2.705318093,317.2190326,3.57031E-05,11.82855358,15543.7326
矽統,69,21,5.22530969,553,379,11.00954844,2.428637833,1.664473307,224.61315,3.80818E-05,12.61660365,15498.30735
張第名遠,14,12,4.471847815,37,29,10.42131925,0.162494756,0.127360754,1106.77393,0.000284394,94.22054746,15494.83502
爆量,69,58,3.972784777,2786,2319,9.578599233,12.23541592,10.1844686,224.491344,1.71895E-05,5.694946127,15489.90273
為點,134,105,3.570133287,11102,8741,7.964994529,48.75721017,38.38828806,115.5852577,8.25591E-06,2.735209234,15488.42453
倉口,62,32,4.628984047,939,751,10.50605355,4.123853391,3.298204363,249.7701726,2.92851E-05,9.702249006,15485.7507
聯電賣超張第,12,11,4.410921279,23,21,9.9145478,0.101010253,0.092226753,1290.075961,0.000360007,119.2712486,15480.91153
買超張第名元,22,11,4.969380167,69,38,11.18631954,0.30303076,0.166886506,703.2105291,0.000198951,65.91305842,15470.63164
部位多單增口,12,12,4.332352012,25,25,9.884992992,0.109793754,0.109793754,1287.659814,0.000329897,109.2958351,15451.91777
位多單增口淨,12,12,4.332352012,25,25,9.884992992,0.109793754,0.109793754,1287.659814,0.000329897,109.2958351,15451.91777
電萬,32,27,4.337665256,341,310,10.70023141,1.497586801,1.361442547,482.8228925,5.98603E-05,19.83190555,15450.33256
漲超,71,43,4.360698944,1822,1416,10.09392979,8.001768774,6.218718213,217.5468712,2.08709E-05,6.914608209,15445.82785
電中信金,32,32,4.152819724,452,428,10.55889665,1.985071068,1.879669064,482.656417,5.13858E-05,17.02427337,15445.00534
原油,160,97,3.768337505,27601,8457,8.667442408,121.2166959,37.14103102,96.4727168,7.88302E-06,2.611666864,15435.63469
仍將,92,80,3.733699901,5241,4751,8.699958434,23.01716254,20.86520496,167.5959565,1.15729E-05,3.834134395,15418.828
濃厚,59,53,3.986112026,1935,1781,9.728885872,8.498036541,7.821707017,260.9504744,2.04526E-05,6.776014479,15396.07799
買盤進,53,52,3.94164483,1794,1589,9.865045876,7.878799769,6.978490989,290.4548099,2.24914E-05,7.451467672,15394.10493
以電,51,51,3.940307429,1610,1491,9.872359054,7.070717742,6.548099474,301.7625905,2.35088E-05,7.788519433,15389.89212
類股輪動,41,36,4.19759532,755,664,10.46292304,3.315771363,2.9161221,375.3419574,3.72625E-05,12.34516209,15389.02025
力挺,73,59,3.985776865,2859,2496,9.460457037,12.55601368,10.96180837,210.5189012,1.62459E-05,5.382323608,15367.87979
線均,38,29,4.386831702,448,416,10.59283963,1.967504067,1.826968062,404.1524753,4.79117E-05,15.87329335,15357.79406
回升,125,101,3.587899142,10486,8026,8.111930946,46.05189207,35.24818671,122.6531449,8.64887E-06,2.865395626,15331.64311
期結算,48,38,4.24461776,1074,840,10.46426977,4.716739661,3.689070126,319.1156222,3.10915E-05,10.30069874,15317.54987
科買超張,13,13,4.331300055,32,32,10.05836603,0.140536005,0.140536005,1176.679346,0.00027921,92.5029854,15296.8315
鴻海買超張,13,13,4.331300055,32,32,10.05836603,0.140536005,0.140536005,1176.679346,0.00027921,92.5029854,15296.8315
日以上漲點至,13,13,4.331300055,32,32,10.05836603,0.140536005,0.140536005,1176.679346,0.00027921,92.5029854,15296.8315
湧現,60,54,3.97405989,2136,1872,9.732595178,9.380778321,8.221356281,254.9073595,1.98255E-05,6.568259318,15294.44157
超億元三大法,49,48,3.98585304,1307,1304,9.899427824,5.740017446,5.726842196,312.0427994,2.52988E-05,8.381582443,15290.09717
謹慎,98,73,3.887218333,4942,4288,8.861950336,21.70402924,18.83182464,155.8102455,1.17005E-05,3.876416724,15269.40406
表現強勢,48,41,4.156136102,1033,968,10.17313519,4.536677905,4.251214145,317.6676628,2.91102E-05,9.644303627,15248.04782
股半導體,32,32,4.152819724,440,433,10.50676101,1.932370066,1.901627815,476.3876512,5.07924E-05,16.82768823,15244.40484
短線上,80,57,4.084613174,3445,2521,9.612727401,15.12957927,11.07160213,190.5250664,1.55396E-05,5.148306391,15242.00531
總經理王石,14,14,4.328171433,43,40,10.31836492,0.188845256,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
指數上揚點收,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
數上揚點收在,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
開發金賣超前,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
發金賣超前五,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
塑化紡織及生,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
化紡織及生技,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
逢低佈局集團,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
低佈局集團龍,14,14,4.328171433,40,40,10.19530137,0.175670006,0.175670006,1087.903986,0.00024055,79.69487973,15230.65581
電世界先進,19,16,4.463492689,91,70,10.87485389,0.399649264,0.307422511,801.0375943,0.000157094,52.04563574,15219.71429
發金買超張,15,13,4.458636121,39,37,10.23994859,0.171278256,0.162494756,1014.19606,0.000241479,80.00258196,15212.9409
開發金買超張,15,13,4.458636121,39,37,10.23994859,0.171278256,0.162494756,1014.19606,0.000241479,80.00258196,15212.9409
晶圓代工價格,15,13,4.458636121,43,37,10.4075296,0.188845256,0.162494756,1014.19606,0.000241479,80.00258196,15212.9409
表態,85,74,3.789587936,4842,4035,8.968926319,21.26485423,17.72071186,178.7376433,1.26045E-05,4.175904478,15192.69968
張早盤,37,28,4.406276441,545,384,10.96966461,2.393503832,1.686432058,410.5732305,5.01145E-05,16.60309994,15191.20953
從權,17,17,4.310150882,76,71,10.56961006,0.333773011,0.311814261,893.1456268,0.000164561,54.51963603,15183.47565
外資持續,61,51,4.053470502,1874,1726,9.755521622,8.230139781,7.580160759,248.7127252,2.0308E-05,6.728089498,15171.47624
漲點點開出,18,18,4.302136379,84,84,10.51555064,0.368907013,0.368907013,842.6390101,0.000147275,48.79278351,15167.50218
終場上漲點以,38,35,4.176140656,675,598,10.50578751,2.964431351,2.62626659,399.0678703,4.02257E-05,13.32690296,15164.57907
