gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
加上新,13,13,3.959053108,1120,1090,10.05339393,3.279173445,3.191338442,30.14717595,1.22955E-05,4.073525962,391.9132874
今日上,17,15,4.038630313,1673,1588,9.795870351,4.898265334,4.649399492,23.04274585,9.73798E-06,3.226223091,391.7266795
國對,28,27,3.806329106,5736,4556,8.858824991,16.79405257,13.33920912,13.99012533,6.10954E-06,2.024108008,391.7235092
現高,15,13,4.075445472,1258,1188,10.02539564,3.683214459,3.478266119,26.06569279,1.12812E-05,3.737494359,390.9853919
大上,11,11,3.971282561,811,747,10.34680593,2.374472915,2.187091575,35.51170687,1.5181E-05,5.029510482,390.6287756
外其餘,13,12,4.032538231,1041,960,10.19610569,3.047874604,2.810720096,30.04314278,1.28866E-05,4.269368557,390.5608561
第季財報,20,17,4.041351475,2440,2083,9.658997081,7.143913578,6.098677042,19.48600351,8.41372E-06,2.787489792,389.7200702
縮水,27,11,4.729924128,1666,1263,10.21148044,4.8777705,3.697853626,14.41953821,8.97879E-06,2.974698598,389.3275317
高來到,18,15,4.083577891,1846,1642,9.833033579,5.404780518,4.807502498,21.60935026,9.41773E-06,3.120123184,388.9683046
見到,21,17,4.078566724,2388,2133,9.593299907,6.991666239,6.245068714,18.52158115,8.21649E-06,2.72214779,388.9532042
將有助,16,16,3.929178348,1814,1705,9.745895617,5.311089848,4.991956004,24.27445925,9.6744E-06,3.205156453,388.3913481
首選,17,15,4.038630313,2045,1597,9.987533499,5.987419371,4.675749993,22.79637242,9.6831E-06,3.208041495,387.5383312
月行情,13,11,4.112421109,1077,838,10.47158898,3.153276608,2.453524417,29.77033543,1.35325E-05,4.483346456,387.0143606
一台,21,19,3.966392665,2871,2514,9.450406668,8.405809787,7.360573252,18.4056663,7.79142E-06,2.581320687,386.5189923
力成,18,17,3.96098655,3288,1988,10.03575969,9.626716329,5.820532866,21.47234425,8.81578E-06,2.920694787,386.5021965
昨日股價,11,11,3.971282561,830,753,10.35981014,2.43010175,2.204658575,35.08844029,1.506E-05,4.989434701,385.9728432
上並,12,12,3.966226368,947,920,10.16529036,2.772658261,2.693606759,32.15352608,1.34469E-05,4.454993277,385.8423129
陸續公,12,12,3.966226368,959,920,10.17927057,2.807792263,2.693606759,32.15352608,1.34469E-05,4.454993277,385.8423129
結束,54,41,3.754275903,11333,9253,7.854162881,33.1811363,27.09124276,7.140814088,4.56804E-06,1.513404179,385.6039608
勢可,15,15,3.940205955,1587,1498,9.84914966,4.646471659,4.385894483,25.68671826,1.0323E-05,3.420054919,385.3007739
加上近,11,11,3.971282561,767,754,10.26694705,2.245648243,2.207586409,35.01857796,1.50401E-05,4.982817414,385.2043575
達國,11,11,3.971282561,892,755,10.43796379,2.611627423,2.210514242,34.94890845,1.50201E-05,4.976217655,384.437993
全面收,11,11,3.971282561,802,755,10.31591567,2.348122414,2.210514242,34.94890845,1.50201E-05,4.976217655,384.437993
台股日,13,13,3.959053108,1312,1103,10.20279817,3.841317465,3.229400277,29.56109827,1.21506E-05,4.02551523,384.2942775
石油,41,34,3.80236558,14298,6910,8.664715138,41.86216243,20.23132903,9.370432372,5.07258E-06,1.680561863,384.1877272
召開法說會,16,15,3.990957018,1698,1554,9.850570402,4.97146117,4.549853156,24.0019986,9.95104E-06,3.296809696,384.0319776
罕見,15,15,3.940205955,1744,1501,9.941526138,5.106141508,4.394677984,25.59296847,1.03024E-05,3.413219366,383.8945271
光通訊,12,11,4.044795635,1182,801,10.65638178,3.460699118,2.34519458,31.94006053,1.41576E-05,4.690442359,383.2807264
值約,15,15,3.940205955,1673,1503,9.896776078,4.898265334,4.40053365,25.53069601,1.02887E-05,3.40867749,382.9604401
成交金額新台,15,15,3.940205955,1510,1503,9.792456216,4.421028484,4.40053365,25.53069601,1.02887E-05,3.40867749,382.9604401
交金額新台幣,15,15,3.940205955,1510,1503,9.792456216,4.421028484,4.40053365,25.53069601,1.02887E-05,3.40867749,382.9604401
近期國,11,11,3.971282561,793,757,10.2984854,2.321771913,2.216369909,34.81014485,1.49805E-05,4.963070449,382.9115933
預期美,15,15,3.940205955,1624,1504,9.865308454,4.754801496,4.403461484,25.49962772,1.02819E-05,3.406411082,382.4944158
電台北股市今,15,15,3.940205955,1504,1504,9.787197827,4.403461484,4.403461484,25.49962772,1.02819E-05,3.406411082,382.4944158
超新,13,12,4.032538231,996,976,10.11869698,2.9161221,2.857565431,29.25011233,1.26753E-05,4.199378908,380.2514603
示市場,16,16,3.929178348,1772,1724,9.702166065,5.188120844,5.047584839,23.76490969,9.56778E-06,3.169832803,380.238555
以點作收上,12,12,3.966226368,1272,930,10.47359387,3.724204127,2.722885093,31.60796657,1.33023E-05,4.407090123,379.2955988
中長線,14,11,4.175032517,1002,889,10.28752562,2.9336891,2.602843922,27.09045655,1.27561E-05,4.226146603,379.2663917
終止連,16,13,4.127938461,1649,1254,10.21380408,4.827997332,3.671503126,23.70169682,1.06874E-05,3.54078413,379.227149
業人,24,22,3.913898102,4917,3298,9.392665198,14.39615699,9.655994663,15.78029743,6.87702E-06,2.278377398,378.7271383
於蘋,15,13,4.075445472,1320,1213,10.03922032,3.864740132,3.551461955,25.13749896,1.10487E-05,3.660464385,377.0624844
現震盪,13,11,4.112421109,907,852,10.24935505,2.655544924,2.494514085,29.00095496,1.33101E-05,4.409676444,377.0124145
可望逐,14,13,4.019329497,1305,1166,10.09776076,3.820822631,3.413853783,26.91802436,1.1494E-05,3.808013121,376.852341
股來,12,12,3.966226368,963,934,10.15776299,2.819503596,2.734596427,31.39318933,1.32453E-05,4.388216075,376.718272
看外,12,12,3.966226368,978,934,10.17487922,2.863421098,2.734596427,31.39318933,1.32453E-05,4.388216075,376.718272
長率,43,33,3.866610586,11078,6771,8.522983469,32.43453878,19.82436018,8.756776167,5.02446E-06,1.664618666,376.5413752
的利,34,30,3.821648361,6662,5632,8.535670938,19.50522633,16.4895579,11.06955365,5.49145E-06,1.819333192,376.3648241
中國股市,14,13,4.019329497,1627,1167,10.33118438,4.763584996,3.416781617,26.87853216,1.14842E-05,3.804750042,376.2994503
技術線,15,11,4.233322344,1057,932,10.26464853,3.094719939,2.72874076,25.07153865,1.21676E-05,4.031163444,376.0730797
聯大,13,13,3.959053108,1635,1118,10.41490394,4.787007664,3.273317779,28.90289102,1.19875E-05,3.971505634,375.7375833
月日電台北股,15,15,3.940205955,1520,1520,9.778746855,4.450306819,4.450306819,25.00861867,1.01736E-05,3.370554124,375.1292801
明朗,18,16,4.020365482,2045,1843,9.719320355,5.987419371,5.395997018,20.83857327,8.95E-06,2.965161016,375.0943189
未改,13,11,4.112421109,909,855,10.2457896,2.661400591,2.503297586,28.83954043,1.32634E-05,4.394203895,374.9140255
正隆,12,12,3.966226368,1501,937,10.6434468,4.394677984,2.743379927,31.23337542,1.32029E-05,4.374166291,374.800505
月季,14,12,4.093933427,1215,1030,10.24161813,3.557317622,3.015668436,26.76627598,1.20108E-05,3.979217296,374.7278638
有以上,12,11,4.044795635,929,813,10.35705599,2.71995726,2.380328581,31.2136467,1.39486E-05,4.621210738,374.5637604
季營運,29,25,3.91233606,5162,4224,8.928440577,15.11347618,12.36716842,12.90420153,6.10161E-06,2.021481324,374.2218443
衝上,21,21,3.865455792,3358,2943,9.284960826,9.83166467,8.616613795,17.79681178,7.35626E-06,2.437152285,373.7330474
日電台北股市,15,15,3.940205955,1524,1524,9.776641464,4.462018153,4.462018153,24.88763103,1.01469E-05,3.361707525,373.3144654
營收及,16,16,3.929178348,1987,1741,9.797426539,5.817605032,5.097358008,23.31945338,9.47435E-06,3.138880961,373.1112541
盤的,24,20,4.012421437,3261,2906,9.283645569,9.547664826,8.508283958,15.5212894,7.09517E-06,2.350650272,372.5109456
及光,11,11,3.971282561,867,771,10.36947765,2.538431587,2.257359577,33.85980786,1.47084E-05,4.872949844,372.4578865
也持,18,17,3.96098655,2112,2026,9.573081588,6.183584211,5.931790536,20.65232412,8.65043E-06,2.86591374,371.7418341
營運動能,15,14,4.005408664,1520,1376,9.959507688,4.450306819,4.028698804,24.67964282,1.04891E-05,3.47506743,370.1946423
進展,26,22,3.971059139,4099,3432,9.154680798,12.00118924,10.04832434,14.21555934,6.60851E-06,2.189419773,369.6045429
需留意,12,11,4.044795635,921,820,10.33249195,2.696534592,2.400823415,30.80019857,1.38295E-05,4.581761378,369.6023829
現股,16,15,3.990957018,2481,1587,10.19398913,7.263954748,4.646471659,23.07031162,9.74412E-06,3.228255998,369.1249859
高台股,14,14,3.950257045,1458,1327,9.982002611,4.268781146,3.885234966,26.33263434,1.08764E-05,3.60338567,368.6568808
貿易摩擦,21,15,4.204797136,2381,1820,9.892150169,6.971171405,5.328656849,17.55318104,8.49666E-06,2.814968279,368.6168018
集體,15,12,4.151090987,1397,1085,10.29996592,4.090183307,3.176699275,24.50676911,1.1402E-05,3.77750582,367.6015367
將不,23,21,3.931219831,3341,3076,9.193598374,9.781891501,9.006015641,15.97328569,7.03819E-06,2.331774764,367.3855709
易摩擦,21,15,4.204797136,2386,1823,9.891078006,6.985810572,5.337440349,17.49247821,8.48268E-06,2.810335857,367.3420424
見台,12,12,3.966226368,1037,949,10.21196136,3.03616327,2.778513928,30.60477923,1.3036E-05,4.318855442,367.2573508
巨大,24,21,3.961986429,4170,3129,9.354942988,12.20906542,9.161190813,15.29903763,6.91898E-06,2.29227842,367.176903
日均量,16,13,4.127938461,1883,1277,10.31963603,5.513110355,3.738843295,22.93998886,1.0495E-05,3.477011197,367.0398218
二極體,15,11,4.233322344,1704,946,10.76627293,4.989028171,2.769730428,24.4562924,1.19875E-05,3.971505634,366.8443861
運動能,15,14,4.005408664,1527,1383,9.955039945,4.470801653,4.049193638,24.45389282,1.0436E-05,3.457478513,366.8083923
工廠,37,36,3.673733552,12729,7318,8.452686651,37.26839177,21.42588507,9.913468006,5.07152E-06,1.680210637,366.7983162
保險,40,38,3.661067541,19830,7980,8.572246685,58.05893699,23.3641108,9.168303239,4.90918E-06,1.626426117,366.7321295
意的,31,28,3.835734603,5464,5048,8.608559207,15.99768188,14.77970317,11.82542343,5.7183E-06,1.894490009,366.5881264
於月,62,57,3.437146214,17181,14129,7.172612859,50.30310622,41.36735858,5.90754368,4.15903E-06,1.377897984,366.2677081
現明,14,14,3.950257045,1388,1332,9.924010029,4.063832806,3.899874133,26.15790639,1.08356E-05,3.589859447,366.2106895
中興,22,15,4.241379013,4870,1868,10.54154246,14.25854882,5.469192854,16.60871856,8.27833E-06,2.742635047,365.3918083
漲不,18,16,4.020365482,2013,1867,9.679693479,5.893728702,5.46626502,20.2989742,8.83495E-06,2.927044324,365.3815356
元華,15,15,3.940205955,1792,1542,9.919383927,5.246677513,4.514719154,24.3517062,1.00285E-05,3.322465803,365.275593
每股純益,29,19,4.205820432,5449,2937,9.720444446,15.95376438,8.599046794,12.58044411,6.66926E-06,2.209547227,364.8328792
來台股,12,12,3.966226368,1032,953,10.19929179,3.021524103,2.790225262,30.39896165,1.29813E-05,4.300728032,364.7875397
股純益,29,19,4.205820432,5453,2939,9.719698163,15.96547571,8.604902461,12.55773129,6.66473E-06,2.208043622,364.1742073
的億美元,26,19,4.12481827,3790,2818,9.479085237,11.09648871,8.250634615,14.00484466,6.9509E-06,2.30285316,364.1259613
難度,20,18,3.984231664,2568,2337,9.487537611,7.518676257,6.842346734,18.19452174,7.94039E-06,2.630676389,363.8904348
極體,15,11,4.233322344,1710,951,10.76046597,5.006595171,2.784369595,24.24124407,1.19245E-05,3.950624953,363.6186611
全球貿易,20,15,4.166430086,2188,1790,9.840503232,6.406099552,5.240821846,18.17301962,8.63906E-06,2.862146518,363.4603925
示警,16,11,4.287848836,1131,990,10.23333186,3.311379613,2.898555099,22.6434921,1.14548E-05,3.794994273,362.2958736
市場傳出,14,13,4.019329497,1269,1193,10.02715696,3.715420627,3.492905286,25.87669647,1.12339E-05,3.721830091,362.2737506
球貿易,20,15,4.166430086,2194,1793,9.840042629,6.423666553,5.249605346,18.10997011,8.62461E-06,2.857357651,362.1994022
探底,11,11,3.971282561,898,786,10.37657089,2.629194423,2.301277079,32.88077788,1.44277E-05,4.779954618,361.6885567
等為,11,11,3.971282561,842,786,10.30317026,2.465235751,2.301277079,32.88077788,1.44277E-05,4.779954618,361.6885567
日因,13,13,3.959053108,1215,1144,10.0554072,3.557317622,3.349441448,27.8056153,1.17151E-05,3.881244142,361.4729989
股電,14,13,4.019329497,1284,1195,10.03663873,3.759338129,3.498760953,25.80157508,1.12151E-05,3.715601087,361.2220512
方面三大法人,14,14,3.950257045,1346,1345,9.874623995,3.940863801,3.937935968,25.71020286,1.07308E-05,3.555161921,359.94284
過在,18,18,3.905002604,2321,2243,9.470878601,6.795501399,6.567130391,19.90374786,8.27316E-06,2.740923193,358.2674615
一大,36,31,3.822720426,6721,6053,8.391309632,19.67796851,17.72217577,9.948023227,5.27982E-06,1.749220886,358.1288362
矽力,11,11,3.971282561,1173,792,10.6676655,3.434348617,2.318844079,32.50001533,1.43184E-05,4.743742841,357.5001686
維持平盤,13,13,3.959053108,1315,1153,10.12595085,3.850100965,3.375791949,27.43811882,1.16236E-05,3.850948221,356.6955447
維持平,14,14,3.950257045,1522,1352,9.992828675,4.456162486,3.958430802,25.47300105,1.06753E-05,3.536755017,356.6220146
金正,17,12,4.254783147,2316,1186,10.67676453,6.780862232,3.472410452,20.94216237,1.0431E-05,3.45581266,356.0167603
低至,12,12,3.966226368,1048,968,10.18900266,3.068369438,2.834142764,29.64315699,1.27801E-05,4.234084519,355.7178839
口其中外資,12,12,3.966226368,970,968,10.10387499,2.83999843,2.834142764,29.64315699,1.27801E-05,4.234084519,355.7178839
帶領,20,20,3.878942305,3094,2747,9.346419478,9.058716643,8.042758442,17.77693893,7.50585E-06,2.486709025,355.5387787
在周,14,13,4.019329497,1387,1208,10.09903866,4.060904972,3.536822788,25.31982187,1.10944E-05,3.675615314,354.4775061
庫存,50,39,3.766971671,16352,8725,8.23462631,47.8759323,25.54534671,7.086523323,4.60816E-06,1.526696836,354.3261662
再次,37,33,3.770782199,7668,6622,8.300228618,22.45062677,19.388113,9.556549822,5.13751E-06,1.702073843,353.5923434
過大,19,19,3.892152472,2661,2503,9.388903209,7.790964766,7.328367084,18.58899989,7.82566E-06,2.592664885,353.1909979
國正,20,16,4.101935152,2280,1996,9.674897892,6.675460228,5.843955533,17.64990145,8.26395E-06,2.73787162,352.9980289
日的,40,38,3.661067541,10180,8056,8.083035289,29.80534435,23.58662614,8.80776016,4.86287E-06,1.611082474,352.3104064
續兩,20,18,3.984231664,2649,2372,9.488000364,7.755830765,6.944820904,17.59829181,7.82323E-06,2.591859495,351.9658362
告一段落,12,11,4.044795635,912,846,10.26769244,2.670184091,2.476947085,29.32740527,1.34045E-05,4.440950745,351.9288633
主因,37,32,3.805103548,7216,6379,8.334275379,21.12724606,18.67664947,9.504470786,5.17161E-06,1.713369416,351.6654191
下有,22,16,4.175723895,2216,2090,9.560597121,6.488078889,6.119171876,15.95489821,7.89227E-06,2.614732896,351.0077607
半年獲利,14,13,4.019329497,1477,1215,10.15514781,4.324409981,3.557317622,25.0650237,1.10305E-05,3.654438929,350.9103318
國重,12,11,4.044795635,911,848,10.2623966,2.667256258,2.482802752,29.2180476,1.33729E-05,4.430476804,350.6165712
蔓延,15,11,4.233322344,1127,974,10.25811968,3.299668279,2.851709764,23.28239521,1.16429E-05,3.857335041,349.2359282
原物料,43,27,4.096117825,7498,5366,8.728953963,21.95289508,15.7107542,8.112091182,5.1873E-06,1.718568036,348.8199208
日強,12,11,4.044795635,891,855,10.22330752,2.608699589,2.503297586,28.83954043,1.32634E-05,4.394203895,346.0744851
在今,43,39,3.675550693,9404,8496,7.912594413,27.53334561,24.87487285,8.020914044,4.73237E-06,1.56784721,344.8993039
體及,14,13,4.019329497,1366,1227,10.05485545,3.99942047,3.592451623,24.63553466,1.09226E-05,3.618698695,344.8974852
股日,21,21,3.865455792,3490,3043,9.253387488,10.21813868,8.909397138,16.40769575,7.11452E-06,2.357061839,344.5616108
高峰,38,32,3.822263502,8344,6458,8.416176673,24.42984217,18.90794831,9.065066951,5.10834E-06,1.692409957,344.4725441
上日,22,16,4.175723895,2333,2108,9.593490336,6.8306354,6.171872878,15.65036815,7.82488E-06,2.592405955,344.3080994
買回,56,19,4.693954984,29806,3702,10.68468549,87.26700332,10.83883937,6.144988457,5.29109E-06,1.752955215,344.1193536
持續發,17,17,3.917388324,2262,2046,9.620466456,6.622759226,5.990347205,20.23462923,8.56587E-06,2.837898943,343.988697
美國財,24,15,4.309802022,2624,1997,9.809424944,7.682634929,5.846883367,14.32892344,7.74357E-06,2.565469338,343.8941625
能放,13,13,3.959053108,1263,1178,10.04466524,3.697853626,3.448987785,26.44887139,1.1377E-05,3.769221816,343.8353281
產能利,20,13,4.309434284,2081,1487,10.1389332,6.092821375,4.353688316,17.17134997,9.01282E-06,2.985973974,343.4269995
能利,21,14,4.274378312,2300,1701,9.986267716,6.734016897,4.98024467,16.33574083,8.485E-06,2.811106869,343.0505574
價反,15,14,4.005408664,1560,1435,9.909919421,4.567420156,4.201440977,22.85210228,1.00578E-05,3.332190093,342.7815342
醞釀,16,13,4.127938461,1493,1326,10.00806742,4.371255316,3.882307133,21.41312379,1.01071E-05,3.348524358,342.6099806
美國股市,22,20,3.948719683,3423,2903,9.328990506,10.02197384,8.499500457,15.56108978,7.1025E-06,2.353079466,342.3439752
又以,16,13,4.127938461,1384,1327,9.927771016,4.052121472,3.885234966,21.38324769,1.00995E-05,3.346000979,342.1319631
包括大,11,11,3.971282561,843,815,10.24275016,2.468163584,2.386184248,31.09475803,1.39144E-05,4.609870343,342.0423383
亞洲股市,24,21,3.961986429,5717,3217,9.575105914,16.73842374,9.418840155,14.23989166,6.72971E-06,2.229573881,341.7573998
點日,15,15,3.940205955,1948,1602,9.932812849,5.703419528,4.69038916,22.66082238,9.65288E-06,3.198028881,339.9123357
逾半,13,11,4.112421109,1033,909,10.28276619,3.024451937,2.661400591,26.12618346,1.24755E-05,4.133162079,339.640385
飆高,13,12,4.032538231,1168,1045,10.17311822,3.41970945,3.059585938,26.12477807,1.18384E-05,3.922099344,339.6221149
目前美,12,12,3.966226368,1050,996,10.14130281,3.074225105,2.9161221,28.29677047,1.24208E-05,4.115054031,339.5612456
價收,17,16,3.976113677,2077,1883,9.694264183,6.081110041,5.513110355,19.9478783,8.75988E-06,2.902172997,339.1139311
款機,16,11,4.287848836,1214,1029,10.24244444,3.554389788,3.012740603,21.17550798,1.10206E-05,3.65116067,338.8081276
將維持,22,17,4.114050392,2521,2317,9.486707026,7.381068086,6.783790065,15.38534424,7.56399E-06,2.505973775,338.4775734
在蘋果,14,13,4.019329497,1362,1242,10.02994268,3.987709136,3.636369124,24.11129898,1.07907E-05,3.574994605,337.5581858
弱的,17,16,3.976113677,2001,1888,9.652959273,5.8585947,5.527749522,19.83954404,8.73668E-06,2.894487157,337.2722486
數下跌點跌幅,15,11,4.233322344,2027,995,10.86361775,5.93471837,2.913194266,22.44835771,1.13972E-05,3.77592395,336.7253657
一段落,12,11,4.044795635,937,870,10.24989265,2.743379927,2.547215087,28.05007443,1.30347E-05,4.318441759,336.6008932
漲上,17,12,4.254783147,1364,1223,10.0591719,3.993564803,3.580740289,19.7958881,1.01154E-05,3.351262318,336.5300977
